pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
6003.0,5190.0,2625.0,2565.0,810.0,735.0,1005.0,1705.0,940.0,90.0,10.0,0.0,1990.0,420.0,660.0,115.0,790.0,2.6,295.0,832.0,23.7,28.9,0.8,0.7,1.4,7.9,2.6,0.0,1.2,6.1,6.9,0.0,3.7,24.5,2.9,0.0,0.6,5.1,28300.0
6004.0,9310.0,4585.0,4725.0,1410.0,930.0,2295.0,2545.0,2135.0,80.0,10.0,10.0,4210.0,1440.0,1350.0,285.0,1125.0,2.2,855.0,1488.0,32.2,26.5,2.6,0.0,1.7,10.4,0.5,0.9,3.2,11.8,4.5,2.0,4.2,28.2,0.6,0.9,1.9,9.2,46000.0
6005.0,4470.0,2305.0,2165.0,665.0,545.0,950.0,1505.0,805.0,80.0,10.0,10.0,1915.0,550.0,625.0,125.0,610.0,2.3,345.0,742.0,30.3,21.4,0.7,0.9,7.5,10.1,0.5,1.9,9.9,11.5,2.3,3.0,5.0,29.6,0.5,1.0,8.8,12.7,35600.0
6006.0,11585.0,5860.0,5725.0,1680.0,1300.0,2645.0,3245.0,2705.0,70.0,10.0,20.0,5250.0,1900.0,1650.0,395.0,1280.0,2.1,1045.0,1452.0,35.7,18.2,0.3,2.8,4.1,8.9,0.4,0.9,3.8,9.8,3.5,2.4,4.6,28.7,0.5,1.2,3.3,9.1,34900.0
6011.0,1385.0,685.0,700.0,180.0,215.0,245.0,505.0,240.0,90.0,10.0,0.0,555.0,130.0,200.0,30.0,190.0,2.5,80.0,139.0,37.8,19.7,0.4,3.2,5.8,13.5,0.3,4.8,8.3,14.3,0.6,3.6,5.9,31.1,0.5,4.1,8.0,16.0,34500.0
6012.0,490.0,265.0,225.0,50.0,70.0,80.0,195.0,90.0,90.0,10.0,0.3333333333333333,200.0,45.0,70.0,10.0,75.0,2.5,20.0,41.0,30.3,19.4,0.4,2.8,5.5,18.9,0.4,1.9,4.7,23.3,3.0,5.0,8.6,33.3,0.5,1.8,7.0,21.7,38000.0
6013.0,945.0,490.0,460.0,130.0,110.0,160.0,325.0,220.0,90.0,10.0,0.0,410.0,125.0,145.0,15.0,120.0,2.3,40.0,118.0,35.7,20.6,0.9,3.5,7.0,10.2,0.7,3.7,7.9,11.0,5.7,0.1,1.4,20.3,0.7,5.3,10.8,14.4,37400.0
6014.0,1700.0,870.0,825.0,205.0,195.0,325.0,580.0,395.0,80.0,10.0,0.0,730.0,170.0,300.0,55.0,205.0,2.3,105.0,254.0,40.9,14.5,0.5,1.0,3.0,7.2,0.4,2.0,7.2,10.0,8.2,0.0,1.0,14.0,0.8,0.9,5.2,11.8,34200.0
6015.0,1280.0,640.0,640.0,165.0,150.0,260.0,420.0,285.0,80.0,10.0,0.0,570.0,180.0,185.0,35.0,170.0,2.2,95.0,199.0,29.7,15.0,1.8,0.0,0.9,5.6,0.7,0.7,2.9,9.2,9.5,0.0,1.7,13.9,1.3,0.4,1.0,8.2,39000.0
6017.0,2420.0,1185.0,1235.0,275.0,235.0,440.0,760.0,710.0,90.0,10.0,0.0,1080.0,370.0,370.0,60.0,280.0,2.1,180.0,382.0,27.6,27.3,0.7,2.3,4.0,6.5,0.8,2.2,3.8,5.5,1.0,1.0,4.6,41.1,0.6,3.0,5.0,8.7,36400.0
6019.0,2055.0,1045.0,1010.0,240.0,225.0,370.0,685.0,535.0,90.0,10.0,0.0,905.0,260.0,345.0,45.0,255.0,2.2,135.0,317.0,25.0,30.1,0.5,1.8,3.8,13.6,0.6,0.9,1.9,10.7,3.1,1.0,2.0,41.0,0.6,1.8,6.5,18.8,36700.0
6021.0,9160.0,4550.0,4610.0,1320.0,1020.0,1915.0,2695.0,2210.0,80.0,10.0,0.0,4045.0,1345.0,1325.0,250.0,1110.0,2.2,590.0,810.0,21.4,28.2,0.6,1.0,8.7,9.6,2.2,0.0,6.5,9.2,5.5,0.1,1.9,25.7,0.4,1.0,12.2,14.4,35900.0
6023.0,2100.0,1060.0,1045.0,290.0,230.0,425.0,645.0,510.0,80.0,20.0,10.0,930.0,270.0,355.0,60.0,240.0,2.2,190.0,370.0,27.8,28.8,1.0,0.6,1.0,5.1,1.0,0.6,1.0,7.9,5.0,0.8,6.6,50.1,1.2,0.6,1.1,11.4,37800.0
6024.0,1440.0,770.0,670.0,190.0,140.0,275.0,495.0,335.0,80.0,20.0,0.0,620.0,155.0,245.0,25.0,190.0,2.3,115.0,182.0,37.3,21.3,0.7,3.2,7.6,14.6,0.8,3.3,9.3,16.7,1.1,2.9,6.0,22.5,0.8,3.4,7.6,11.7,37800.0
6026.0,5200.0,2580.0,2625.0,775.0,540.0,1055.0,1560.0,1270.0,90.0,10.0,0.0,2210.0,570.0,830.0,145.0,655.0,2.3,310.0,553.0,26.3,26.9,0.7,1.6,4.9,9.6,0.7,0.9,7.4,13.7,2.9,1.9,6.2,27.3,2.3,0.0,4.8,10.0,41000.0
6027.0,1800.0,930.0,870.0,260.0,200.0,385.0,570.0,385.0,90.0,10.0,0.0,735.0,160.0,300.0,35.0,230.0,2.4,90.0,209.0,30.1,25.0,1.2,0.6,1.7,7.2,0.9,1.3,4.0,11.2,1.3,1.8,6.2,22.8,1.9,0.1,2.0,7.3,38500.0
6028.0,740.0,395.0,345.0,100.0,90.0,155.0,240.0,150.0,90.0,10.0,0.0,300.0,55.0,130.0,15.0,100.0,2.5,35.0,110.0,28.7,22.8,0.9,0.9,3.0,6.3,0.9,0.6,2.2,4.6,5.2,0.3,7.4,31.2,1.6,0.2,2.0,4.6,40700.0
6029.0,1620.0,855.0,765.0,210.0,165.0,380.0,530.0,335.0,90.0,10.0,0.0,630.0,185.0,240.0,30.0,170.0,2.3,200.0,100.0,35.8,21.2,0.8,2.7,4.4,7.1,0.6,2.1,3.0,3.0,7.2,0.0,4.0,16.1,0.8,1.7,3.9,4.0,40000.0
6031.0,10340.0,5135.0,5205.0,1390.0,1120.0,2130.0,3155.0,2545.0,90.0,10.0,0.0,4510.0,1345.0,1655.0,250.0,1245.0,2.3,750.0,876.0,49.1,15.1,0.5,14.9,39.9,54.2,0.5,25.6,64.5,84.2,0.9,7.3,13.6,33.4,0.5,28.7,61.7,72.5,37300.0
6034.0,1545.0,810.0,735.0,210.0,180.0,345.0,515.0,295.0,90.0,0.0,0.0,625.0,125.0,255.0,20.0,220.0,2.5,55.0,158.0,47.0,16.6,0.5,4.8,34.2,49.7,0.6,6.9,65.5,81.2,1.8,6.3,12.1,33.0,0.9,4.4,53.2,67.6,40800.0
6035.0,4070.0,2105.0,1965.0,565.0,525.0,845.0,1315.0,820.0,90.0,10.0,0.0,1680.0,425.0,610.0,75.0,565.0,2.4,220.0,246.0,52.7,8.3,0.8,5.3,34.1,49.8,0.4,7.5,60.2,83.8,1.9,6.2,12.8,32.3,0.8,3.8,47.1,68.8,36800.0
6037.0,1145.0,585.0,560.0,155.0,125.0,215.0,410.0,240.0,90.0,10.0,0.0,475.0,115.0,185.0,25.0,150.0,2.3,70.0,89.0,64.3,4.5,0.8,1.6,38.4,49.5,0.3,5.5,62.0,84.3,2.3,5.1,13.1,31.4,0.8,0.9,50.9,69.4,38800.0
6039.0,5160.0,2610.0,2550.0,690.0,600.0,960.0,1575.0,1335.0,80.0,10.0,0.0,2215.0,635.0,765.0,135.0,675.0,2.3,360.0,534.0,52.3,10.0,0.8,3.4,36.2,51.5,0.4,5.7,56.7,84.4,2.2,5.4,13.7,31.6,0.7,1.6,47.8,68.5,41200.0
6041.0,11520.0,5630.0,5890.0,1050.0,1165.0,2945.0,3155.0,3205.0,80.0,20.0,10.0,6655.0,3495.0,1910.0,370.0,840.0,1.7,1005.0,1791.0,22.2,30.5,0.7,1.7,16.9,51.8,0.7,1.6,18.5,68.9,1.5,7.0,10.5,31.1,0.8,0.7,22.2,64.1,40700.0
6042.0,9310.0,4595.0,4715.0,1255.0,990.0,2350.0,2730.0,1980.0,70.0,10.0,10.0,4490.0,1800.0,1320.0,335.0,1015.0,2.0,975.0,1501.0,38.7,19.3,0.7,2.1,7.4,23.9,0.5,3.8,9.3,22.3,1.4,1.8,12.7,34.7,0.6,4.0,8.1,19.2,40900.0
6043.0,11715.0,5785.0,5925.0,1910.0,1320.0,2825.0,3545.0,2115.0,50.0,20.0,30.0,5470.0,2145.0,1415.0,575.0,1310.0,2.1,1830.0,2110.0,38.6,16.6,0.6,3.2,7.1,14.3,0.5,2.4,5.3,8.9,1.1,1.3,8.9,26.6,1.1,0.5,1.3,4.3,32600.0
6044.0,3310.0,1670.0,1640.0,620.0,465.0,915.0,890.0,420.0,40.0,20.0,40.0,1535.0,670.0,280.0,220.0,360.0,2.2,705.0,1990.0,39.8,15.7,0.7,1.5,2.2,13.2,0.7,0.9,1.6,13.4,1.7,3.7,5.1,21.4,0.5,2.5,4.0,8.4,36800.0
6045.0,5880.0,2955.0,2925.0,860.0,645.0,1585.0,1690.0,1100.0,70.0,20.0,20.0,2760.0,1140.0,735.0,235.0,640.0,2.1,805.0,1272.0,34.5,21.6,0.5,6.4,10.4,22.3,0.5,3.1,4.1,10.7,4.2,1.9,11.2,34.0,1.2,0.3,1.0,5.1,36100.0
6049.0,7725.0,3810.0,3915.0,1570.0,745.0,1960.0,2230.0,1220.0,80.0,10.0,10.0,3075.0,745.0,965.0,205.0,1155.0,2.5,430.0,830.0,33.9,20.4,0.5,4.3,10.8,27.5,0.6,2.5,3.7,18.6,0.7,2.5,15.6,31.3,0.6,0.9,1.7,11.5,41200.0
6051.0,6930.0,3475.0,3455.0,860.0,710.0,1410.0,2220.0,1730.0,80.0,10.0,0.0,3190.0,1060.0,1120.0,200.0,795.0,2.1,560.0,656.0,39.7,16.1,0.6,2.8,7.3,12.6,0.4,3.7,8.8,21.8,1.8,1.1,10.4,38.1,0.8,2.5,7.0,12.0,39100.0
6061.0,4000.0,1980.0,2020.0,480.0,385.0,800.0,1365.0,965.0,80.0,20.0,0.0,1840.0,565.0,670.0,120.0,475.0,2.2,340.0,303.0,31.0,21.7,0.5,1.6,5.4,36.3,0.6,2.2,8.1,45.8,4.5,2.3,14.1,29.6,0.6,1.0,3.8,25.9,38600.0
6063.0,2335.0,1185.0,1150.0,255.0,220.0,450.0,790.0,620.0,80.0,20.0,0.0,1075.0,350.0,405.0,70.0,245.0,2.1,185.0,253.0,35.9,18.2,0.6,3.9,5.1,10.8,0.5,3.5,6.0,13.3,1.2,2.3,10.9,24.5,0.6,1.8,4.8,10.8,40000.0
6065.0,3075.0,1520.0,1555.0,400.0,330.0,620.0,960.0,765.0,90.0,10.0,0.0,1355.0,390.0,475.0,95.0,390.0,2.3,215.0,338.0,35.1,18.2,0.6,2.0,6.5,21.3,0.7,1.5,6.9,18.5,4.1,1.3,12.1,30.5,2.6,0.0,1.1,7.6,43100.0
6067.0,3605.0,1820.0,1785.0,410.0,370.0,720.0,1205.0,905.0,90.0,10.0,0.0,1660.0,515.0,605.0,80.0,455.0,2.2,275.0,456.0,34.8,17.5,0.6,1.7,4.4,18.7,0.7,2.4,3.6,13.3,1.7,3.2,11.1,35.3,0.7,0.8,5.5,16.6,35000.0
6071.0,8750.0,4295.0,4455.0,1225.0,835.0,1955.0,2675.0,2060.0,80.0,10.0,0.0,3970.0,1285.0,1340.0,280.0,1055.0,2.2,725.0,671.0,33.2,23.3,1.1,0.4,4.4,15.4,1.6,0.0,3.0,9.9,1.7,1.9,11.1,32.2,0.4,2.1,4.9,12.5,36300.0
6074.0,3630.0,1810.0,1820.0,575.0,325.0,780.0,1070.0,880.0,80.0,10.0,0.0,1630.0,510.0,560.0,110.0,445.0,2.2,305.0,488.0,32.1,18.2,0.3,1.0,4.9,18.0,1.2,0.2,3.7,12.2,0.4,2.5,11.1,32.2,0.7,1.8,5.7,14.0,39200.0
6075.0,4205.0,2095.0,2110.0,510.0,390.0,830.0,1330.0,1145.0,80.0,20.0,0.0,1920.0,580.0,740.0,130.0,465.0,2.1,370.0,480.0,26.9,23.0,0.6,2.8,6.8,25.8,0.8,2.5,4.3,31.8,1.0,4.5,13.1,37.0,0.5,2.1,6.3,44.0,38000.0
6077.0,3365.0,1705.0,1660.0,370.0,315.0,565.0,1075.0,1040.0,80.0,10.0,0.0,1560.0,535.0,555.0,100.0,365.0,2.1,240.0,386.0,32.7,21.8,0.8,3.2,5.3,10.6,0.7,2.0,3.0,6.3,3.5,1.2,6.6,37.0,0.8,1.3,3.9,8.4,35500.0
6081.0,4330.0,2130.0,2200.0,535.0,465.0,870.0,1290.0,1170.0,80.0,10.0,0.0,2010.0,715.0,695.0,105.0,490.0,2.1,335.0,550.0,30.5,23.1,0.8,1.7,5.9,10.9,0.7,2.2,5.4,13.0,0.9,2.6,5.2,32.8,0.7,1.5,5.9,12.6,38400.0
6082.0,945.0,500.0,445.0,140.0,115.0,200.0,310.0,180.0,90.0,10.0,0.0,405.0,125.0,120.0,20.0,135.0,2.3,55.0,197.0,29.9,23.3,4.2,0.0,0.0,2.6,4.8,0.0,0.0,1.4,4.9,0.5,5.0,30.8,0.6,0.9,1.9,3.9,42000.0
6083.0,675.0,350.0,325.0,85.0,70.0,125.0,210.0,185.0,90.0,10.0,0.0,310.0,90.0,125.0,20.0,75.0,2.2,50.0,283.0,33.8,23.4,0.9,1.3,2.0,6.2,3.7,0.0,0.0,7.3,4.7,0.7,5.7,30.0,1.7,0.2,1.2,6.0,38600.0
6085.0,3775.0,1885.0,1895.0,445.0,440.0,695.0,1200.0,1000.0,90.0,10.0,0.0,1615.0,470.0,600.0,95.0,445.0,2.2,245.0,426.0,32.0,24.8,0.3,1.9,2.0,6.2,3.3,0.0,0.1,8.5,3.7,1.0,6.2,29.1,2.4,0.0,1.2,7.2,36300.0
6086.0,3345.0,1745.0,1600.0,455.0,385.0,680.0,1060.0,765.0,90.0,10.0,0.0,1460.0,445.0,490.0,75.0,445.0,2.3,190.0,309.0,35.9,20.4,0.9,1.8,5.8,10.3,0.8,4.9,8.7,12.2,1.0,2.0,5.9,31.7,0.7,3.7,6.6,11.6,36100.0
6088.0,4215.0,2155.0,2060.0,545.0,530.0,875.0,1360.0,905.0,90.0,10.0,0.0,1850.0,575.0,620.0,95.0,550.0,2.3,300.0,385.0,31.5,23.0,0.9,0.5,1.4,8.9,0.7,1.3,4.1,10.3,3.4,1.2,12.1,33.3,1.3,0.3,2.6,12.1,23700.0
6089.0,770.0,400.0,370.0,125.0,80.0,155.0,240.0,165.0,90.0,10.0,0.0,320.0,95.0,115.0,10.0,100.0,2.3,60.0,87.0,26.1,26.5,0.6,0.9,1.1,11.3,0.6,0.9,1.2,13.6,1.3,2.7,7.6,34.7,0.6,0.9,3.5,10.7,39200.0
6091.0,725.0,385.0,345.0,125.0,65.0,180.0,190.0,170.0,90.0,10.0,0.0,310.0,90.0,105.0,15.0,100.0,2.3,25.0,87.0,28.0,24.0,0.7,2.3,6.3,12.2,0.7,2.3,5.4,10.4,0.8,2.5,13.0,33.4,0.7,0.8,4.5,10.5,38300.0
6092.0,320.0,165.0,155.0,45.0,35.0,65.0,120.0,50.0,90.0,10.0,0.0,135.0,30.0,60.0,5.0,40.0,2.4,15.0,114.0,25.2,24.0,0.4,3.0,6.9,13.1,0.4,2.0,5.1,10.5,2.1,2.8,14.1,35.7,1.7,0.0,1.8,12.5,25700.0
6093.0,6495.0,3180.0,3315.0,775.0,680.0,1250.0,1960.0,1830.0,90.0,10.0,0.0,2895.0,945.0,1065.0,170.0,705.0,2.1,455.0,650.0,43.3,16.5,0.7,3.1,14.4,19.9,0.4,8.1,22.1,27.1,1.1,2.1,8.1,35.3,0.7,4.1,14.1,18.2,30900.0
6095.0,2535.0,1305.0,1230.0,370.0,310.0,500.0,780.0,580.0,80.0,10.0,10.0,1045.0,275.0,400.0,55.0,315.0,2.3,170.0,266.0,34.4,20.1,0.5,2.8,12.6,21.3,0.7,2.1,18.2,28.4,1.4,2.0,8.4,36.2,0.8,3.3,12.5,16.5,29400.0
6096.0,1650.0,855.0,795.0,225.0,160.0,340.0,565.0,365.0,90.0,10.0,0.0,690.0,165.0,275.0,35.0,210.0,2.3,110.0,206.0,35.1,20.1,0.6,2.2,3.8,5.0,0.8,0.8,1.0,1.0,5.1,0.3,2.5,29.8,3.2,0.0,0.3,1.3,28300.0
6097.0,4420.0,2255.0,2165.0,485.0,450.0,805.0,1520.0,1160.0,90.0,10.0,0.0,1730.0,495.0,695.0,85.0,450.0,2.2,650.0,367.0,29.5,25.1,0.8,0.7,2.1,8.2,4.0,0.0,0.2,2.7,3.8,1.0,4.7,31.4,1.3,0.4,1.7,2.4,41400.0
6099.0,1750.0,895.0,855.0,205.0,185.0,305.0,580.0,470.0,90.0,10.0,0.0,780.0,195.0,325.0,40.0,210.0,2.2,100.0,257.0,32.3,24.5,0.4,2.5,3.9,7.3,0.5,1.8,3.7,10.0,2.3,1.0,6.8,29.6,0.5,4.6,6.1,13.5,39900.0
6101.0,9475.0,4660.0,4815.0,1125.0,925.0,2045.0,2990.0,2385.0,80.0,10.0,10.0,4510.0,1685.0,1455.0,335.0,1025.0,2.1,1015.0,1118.0,30.8,25.8,1.2,0.3,2.9,9.9,0.4,1.0,4.1,17.3,1.1,1.7,6.0,27.5,1.2,0.2,5.2,13.6,37200.0
6102.0,5005.0,2605.0,2400.0,630.0,470.0,1065.0,1565.0,1280.0,80.0,10.0,10.0,2040.0,600.0,750.0,125.0,560.0,2.2,535.0,643.0,28.7,24.0,0.6,1.6,9.0,29.6,0.8,0.8,13.2,32.1,2.9,2.7,8.2,36.0,0.5,1.2,9.8,20.7,39200.0
6104.0,1665.0,840.0,820.0,215.0,155.0,305.0,570.0,415.0,80.0,20.0,0.0,755.0,225.0,270.0,60.0,195.0,2.2,145.0,151.0,25.1,25.4,0.4,1.3,5.3,32.1,0.9,0.6,8.2,35.4,3.2,2.9,9.4,36.4,0.8,1.4,6.6,23.5,38526.666666666664
